b_eryai_adj;Eryai;;;;;;;;;;;;;
b_eryai_desc;Eryai;;;;;;;;;;;;;
b_tawudah;Tawudah;;;;;;;;;;;;;
b_tawudah_adj;Tawudah;;;;;;;;;;;;;
b_tawudah_desc;Tawudah;;;;;;;;;;;;;
b_wolunai;Wolunai;;;;;;;;;;;;;
b_wolunai_adj;Wolunai;;;;;;;;;;;;;
b_wolunai_desc;Wolunai;;;;;;;;;;;;;
b_qacivai;Qacivai;;;;;;;;;;;;;
b_qacivai_adj;Qacivai;;;;;;;;;;;;;
b_qacivai_desc;Qacivai;;;;;;;;;;;;;
b_noloaz;Noloaz;;;;;;;;;;;;;
b_noloaz_adj;Noloaz;;;;;;;;;;;;;
b_noloaz_desc;Noloaz;;;;;;;;;;;;;
b_adilat;Adilat;;;;;;;;;;;;;
b_adilat_adj;Adilat;;;;;;;;;;;;;
b_adilat_desc;Adilat;;;;;;;;;;;;;
ryi;Ryié;;;;;;;;;;;;;
ryi_adj;Ryié;;;;;;;;;;;;;
ryi_desc;Ryié;;;;;;;;;;;;;
c_ryi;Ryié;;;;;;;;;;;;;
c_ryi_adj;Ryié;;;;;;;;;;;;;
c_ryi_desc;Ryié;;;;;;;;;;;;;
PROV634;Ryié;;;;;;;;;;;;;
PROV634_adj;Ryié;;;;;;;;;;;;;
PROV634_desc;Ryié;;;;;;;;;;;;;
b_tiladi;Tiladi;;;;;;;;;;;;;
b_tiladi_adj;Tiladi;;;;;;;;;;;;;
b_tiladi_desc;Tiladi;;;;;;;;;;;;;
b_dilapur;Dilapur;;;;;;;;;;;;;
b_dilapur_adj;Dilapur;;;;;;;;;;;;;
b_dilapur_desc;Dilapur;;;;;;;;;;;;;
b_teti;Tetéi;;;;;;;;;;;;;
b_teti_adj;Tetéi;;;;;;;;;;;;;
b_teti_desc;Tetéi;;;;;;;;;;;;;
b_rolha;Rolha;;;;;;;;;;;;;
b_rolha_adj;Rolha;;;;;;;;;;;;;
b_rolha_desc;Rolha;;;;;;;;;;;;;
b_katoaz;Katoaz;;;;;;;;;;;;;
b_katoaz_adj;Katoaz;;;;;;;;;;;;;
b_katoaz_desc;Katoaz;;;;;;;;;;;;;
b_kaulmin;Kaulmin;;;;;;;;;;;;;
b_kaulmin_adj;Kaulmin;;;;;;;;;;;;;
b_kaulmin_desc;Kaulmin;;;;;;;;;;;;;
b_retine;Retine;;;;;;;;;;;;;
b_retine_adj;Retine;;;;;;;;;;;;;
b_retine_desc;Retine;;;;;;;;;;;;;
b_tline;Tline;;;;;;;;;;;;;
b_tline_adj;Tline;;;;;;;;;;;;;
b_tline_desc;Tline;;;;;;;;;;;;;
kacadi;Kacadi;;;;;;;;;;;;;
kacadi_adj;Kacadi;;;;;;;;;;;;;
kacadi_desc;Kacadi;;;;;;;;;;;;;
c_kacadi;Kacadi;;;;;;;;;;;;;
c_kacadi_adj;Kacadi;;;;;;;;;;;;;
c_kacadi_desc;Kacadi;;;;;;;;;;;;;
PROV1537;Kacadi;;;;;;;;;;;;;
PROV1537_adj;Kacadi;;;;;;;;;;;;;
PROV1537_desc;Kacadi;;;;;;;;;;;;;
b_qerine;Qerine;;;;;;;;;;;;;
b_qerine_adj;Qerine;;;;;;;;;;;;;
b_qerine_desc;Qerine;;;;;;;;;;;;;
b_eturebe;Eturebe;;;;;;;;;;;;;
b_eturebe_adj;Eturebe;;;;;;;;;;;;;
b_eturebe_desc;Eturebe;;;;;;;;;;;;;
b_kiiruku;Kiiruku;;;;;;;;;;;;;
b_kiiruku_adj;Kiiruku;;;;;;;;;;;;;
b_kiiruku_desc;Kiiruku;;;;;;;;;;;;;
b_briz;Brizé;;;;;;;;;;;;;
b_briz_adj;Brizé;;;;;;;;;;;;;
b_briz_desc;Brizé;;;;;;;;;;;;;
b_rlivai;Rlivai;;;;;;;;;;;;;
b_rlivai_adj;Rlivai;;;;;;;;;;;;;
b_rlivai_desc;Rlivai;;;;;;;;;;;;;
b_wati;Watéi;;;;;;;;;;;;;
b_wati_adj;Watéi;;;;;;;;;;;;;
b_wati_desc;Watéi;;;;;;;;;;;;;
b_lacine;Lacine;;;;;;;;;;;;;
b_lacine_adj;Lacine;;;;;;;;;;;;;
b_lacine_desc;Lacine;;;;;;;;;;;;;
b_liloi;Liloi;;;;;;;;;;;;;
b_liloi_adj;Liloi;;;;;;;;;;;;;
b_liloi_desc;Liloi;;;;;;;;;;;;;
bauloaz;Bauloaz;;;;;;;;;;;;;
bauloaz_adj;Bauloaz;;;;;;;;;;;;;
bauloaz_desc;Bauloaz;;;;;;;;;;;;;
c_bauloaz;Bauloaz;;;;;;;;;;;;;
c_bauloaz_adj;Bauloaz;;;;;;;;;;;;;
c_bauloaz_desc;Bauloaz;;;;;;;;;;;;;
PROV686;Bauloaz;;;;;;;;;;;;;
PROV686_adj;Bauloaz;;;;;;;;;;;;;
PROV686_desc;Bauloaz;;;;;;;;;;;;;
b_srivai;Srivai;;;;;;;;;;;;;
b_srivai_adj;Srivai;;;;;;;;;;;;;
b_srivai_desc;Srivai;;;;;;;;;;;;;
b_krudah;Krudah;;;;;;;;;;;;;
b_krudah_adj;Krudah;;;;;;;;;;;;;
b_krudah_desc;Krudah;;;;;;;;;;;;;
b_siline;Siline;;;;;;;;;;;;;
b_siline_adj;Siline;;;;;;;;;;;;;
b_siline_desc;Siline;;;;;;;;;;;;;
b_adiladi;Adiladi;;;;;;;;;;;;;
b_adiladi_adj;Adiladi;;;;;;;;;;;;;
b_adiladi_desc;Adiladi;;;;;;;;;;;;;
b_wolivai;Wolivai;;;;;;;;;;;;;
b_wolivai_adj;Wolivai;;;;;;;;;;;;;
b_wolivai_desc;Wolivai;;;;;;;;;;;;;
b_datapur;Datapur;;;;;;;;;;;;;
b_datapur_adj;Datapur;;;;;;;;;;;;;
b_datapur_desc;Datapur;;;;;;;;;;;;;
b_eryha;Eryha;;;;;;;;;;;;;
b_eryha_adj;Eryha;;;;;;;;;;;;;
b_eryha_desc;Eryha;;;;;;;;;;;;;
b_blunai;Blunai;;;;;;;;;;;;;
b_blunai_adj;Blunai;;;;;;;;;;;;;
b_blunai_desc;Blunai;;;;;;;;;;;;;
lrupta;Lrupta;;;;;;;;;;;;;
lrupta_adj;Lrupta;;;;;;;;;;;;;
lrupta_desc;Lrupta;;;;;;;;;;;;;
c_lrupta;Lrupta;;;;;;;;;;;;;
c_lrupta_adj;Lrupta;;;;;;;;;;;;;
c_lrupta_desc;Lrupta;;;;;;;;;;;;;
PROV665;Lrupta;;;;;;;;;;;;;
PROV665_adj;Lrupta;;;;;;;;;;;;;
PROV665_desc;Lrupta;;;;;;;;;;;;;
b_lacoaz;Lacoaz;;;;;;;;;;;;;
b_lacoaz_adj;Lacoaz;;;;;;;;;;;;;
b_lacoaz_desc;Lacoaz;;;;;;;;;;;;;
b_kacivai;Kacivai;;;;;;;;;;;;;
b_kacivai_adj;Kacivai;;;;;;;;;;;;;
b_kacivai_desc;Kacivai;;;;;;;;;;;;;
b_qacupta;Qacupta;;;;;;;;;;;;;
b_qacupta_adj;Qacupta;;;;;;;;;;;;;
b_qacupta_desc;Qacupta;;;;;;;;;;;;;
b_dolunai;Dolunai;;;;;;;;;;;;;
b_dolunai_adj;Dolunai;;;;;;;;;;;;;
b_dolunai_desc;Dolunai;;;;;;;;;;;;;
b_rolebe;Rolebe;;;;;;;;;;;;;
b_rolebe_adj;Rolebe;;;;;;;;;;;;;
b_rolebe_desc;Rolebe;;;;;;;;;;;;;
b_ratine;Ratine;;;;;;;;;;;;;
b_ratine_adj;Ratine;;;;;;;;;;;;;
b_ratine_desc;Ratine;;;;;;;;;;;;;
b_ewacivai;Ewacivai;;;;;;;;;;;;;
b_ewacivai_adj;Ewacivai;;;;;;;;;;;;;
b_ewacivai_desc;Ewacivai;;;;;;;;;;;;;
b_klapur;Klapur;;;;;;;;;;;;;
b_klapur_adj;Klapur;;;;;;;;;;;;;
b_klapur_desc;Klapur;;;;;;;;;;;;;
epawapur;Epawapur;;;;;;;;;;;;;
epawapur_adj;Epawapur;;;;;;;;;;;;;
epawapur_desc;Epawapur;;;;;;;;;;;;;
c_epawapur;Epawapur;;;;;;;;;;;;;
c_epawapur_adj;Epawapur;;;;;;;;;;;;;
c_epawapur_desc;Epawapur;;;;;;;;;;;;;
PROV1538;Epawapur;;;;;;;;;;;;;
PROV1538_adj;Epawapur;;;;;;;;;;;;;
PROV1538_desc;Epawapur;;;;;;;;;;;;;
b_ketat;Ketat;;;;;;;;;;;;;
b_ketat_adj;Ketat;;;;;;;;;;;;;
b_ketat_desc;Ketat;;;;;;;;;;;;;
b_rurebe;Rurebe;;;;;;;;;;;;;
b_rurebe_adj;Rurebe;;;;;;;;;;;;;
b_rurebe_desc;Rurebe;;;;;;;;;;;;;
b_eriyya;Eriyya;;;;;;;;;;;;;
b_eriyya_adj;Eriyya;;;;;;;;;;;;;
b_eriyya_desc;Eriyya;;;;;;;;;;;;;
b_tatupta;Tatupta;;;;;;;;;;;;;
b_tatupta_adj;Tatupta;;;;;;;;;;;;;
b_tatupta_desc;Tatupta;;;;;;;;;;;;;
b_rolupta;Rolupta;;;;;;;;;;;;;
b_rolupta_adj;Rolupta;;;;;;;;;;;;;
b_rolupta_desc;Rolupta;;;;;;;;;;;;;
b_awrebe;Awrebe;;;;;;;;;;;;;
b_awrebe_adj;Awrebe;;;;;;;;;;;;;
b_awrebe_desc;Awrebe;;;;;;;;;;;;;
b_tlivai;Tlivai;;;;;;;;;;;;;
b_tlivai_adj;Tlivai;;;;;;;;;;;;;
b_tlivai_desc;Tlivai;;;;;;;;;;;;;
b_durine;Durine;;;;;;;;;;;;;
b_durine_adj;Durine;;;;;;;;;;;;;
b_durine_desc;Durine;;;;;;;;;;;;;
lrivai;Lrivai;;;;;;;;;;;;;
lrivai_adj;Lrivai;;;;;;;;;;;;;
lrivai_desc;Lrivai;;;;;;;;;;;;;
c_lrivai;Lrivai;;;;;;;;;;;;;
c_lrivai_adj;Lrivai;;;;;;;;;;;;;
c_lrivai_desc;Lrivai;;;;;;;;;;;;;
PROV299;Lrivai;;;;;;;;;;;;;
PROV299_adj;Lrivai;;;;;;;;;;;;;
PROV299_desc;Lrivai;;;;;;;;;;;;;
b_kroaz;Kroaz;;;;;;;;;;;;;
b_kroaz_adj;Kroaz;;;;;;;;;;;;;
b_kroaz_desc;Kroaz;;;;;;;;;;;;;
b_ewrivai;Ewrivai;;;;;;;;;;;;;
b_ewrivai_adj;Ewrivai;;;;;;;;;;;;;
b_ewrivai_desc;Ewrivai;;;;;;;;;;;;;
b_ryuta;Ryuta;;;;;;;;;;;;;
b_ryuta_adj;Ryuta;;;;;;;;;;;;;
b_ryuta_desc;Ryuta;;;;;;;;;;;;;
b_tacupta;Tacupta;;;;;;;;;;;;;
b_tacupta_adj;Tacupta;;;;;;;;;;;;;
b_tacupta_desc;Tacupta;;;;;;;;;;;;;
b_soli;Soléi;;;;;;;;;;;;;
b_soli_adj;Soléi;;;;;;;;;;;;;
b_soli_desc;Soléi;;;;;;;;;;;;;
b_doluku;Doluku;;;;;;;;;;;;;
b_doluku_adj;Doluku;;;;;;;;;;;;;
b_doluku_desc;Doluku;;;;;;;;;;;;;
b_serha;Serha;;;;;;;;;;;;;
b_serha_adj;Serha;;;;;;;;;;;;;
b_serha_desc;Serha;;;;;;;;;;;;;
b_qyai;Qyai;;;;;;;;;;;;;
b_qyai_adj;Qyai;;;;;;;;;;;;;
b_qyai_desc;Qyai;;;;;;;;;;;;;
tauluku;Tauluku;;;;;;;;;;;;;
tauluku_adj;Tauluku;;;;;;;;;;;;;
tauluku_desc;Tauluku;;;;;;;;;;;;;
c_tauluku;Tauluku;;;;;;;;;;;;;
c_tauluku_adj;Tauluku;;;;;;;;;;;;;
c_tauluku_desc;Tauluku;;;;;;;;;;;;;
PROV905;Tauluku;;;;;;;;;;;;;
PROV905_adj;Tauluku;;;;;;;;;;;;;
PROV905_desc;Tauluku;;;;;;;;;;;;;
b_dolapur;Dolapur;;;;;;;;;;;;;
b_dolapur_adj;Dolapur;;;;;;;;;;;;;
b_dolapur_desc;Dolapur;;;;;;;;;;;;;
b_klivai;Klivai;;;;;;;;;;;;;
b_klivai_adj;Klivai;;;;;;;;;;;;;
b_klivai_desc;Klivai;;;;;;;;;;;;;
b_nlapur;Nlapur;;;;;;;;;;;;;
b_nlapur_adj;Nlapur;;;;;;;;;;;;;
b_nlapur_desc;Nlapur;;;;;;;;;;;;;
b_keti;Ketéi;;;;;;;;;;;;;
b_keti_adj;Ketéi;;;;;;;;;;;;;
b_keti_desc;Ketéi;;;;;;;;;;;;;
b_kacudah;Kacudah;;;;;;;;;;;;;
b_kacudah_adj;Kacudah;;;;;;;;;;;;;
b_kacudah_desc;Kacudah;;;;;;;;;;;;;
b_tradi;Tradi;;;;;;;;;;;;;
b_tradi_adj;Tradi;;;;;;;;;;;;;
b_tradi_desc;Tradi;;;;;;;;;;;;;
b_tauli;Tauléi;;;;;;;;;;;;;
b_tauli_adj;Tauléi;;;;;;;;;;;;;
b_tauli_desc;Tauléi;;;;;;;;;;;;;
b_koliyya;Koliyya;;;;;;;;;;;;;
b_koliyya_adj;Koliyya;;;;;;;;;;;;;
b_koliyya_desc;Koliyya;;;;;;;;;;;;;
turha;Turha;;;;;;;;;;;;;
turha_adj;Turha;;;;;;;;;;;;;
turha_desc;Turha;;;;;;;;;;;;;
c_turha;Turha;;;;;;;;;;;;;
c_turha_adj;Turha;;;;;;;;;;;;;
c_turha_desc;Turha;;;;;;;;;;;;;
PROV712;Turha;;;;;;;;;;;;;
PROV712_adj;Turha;;;;;;;;;;;;;
PROV712_desc;Turha;;;;;;;;;;;;;
b_bacivai;Bacivai;;;;;;;;;;;;;
b_bacivai_adj;Bacivai;;;;;;;;;;;;;
b_bacivai_desc;Bacivai;;;;;;;;;;;;;
b_dlapur;Dlapur;;;;;;;;;;;;;
b_dlapur_adj;Dlapur;;;;;;;;;;;;;
b_dlapur_desc;Dlapur;;;;;;;;;;;;;
b_nerapur;Nerapur;;;;;;;;;;;;;
b_nerapur_adj;Nerapur;;;;;;;;;;;;;
b_nerapur_desc;Nerapur;;;;;;;;;;;;;
b_byohe;Byohe;;;;;;;;;;;;;
b_byohe_adj;Byohe;;;;;;;;;;;;;
b_byohe_desc;Byohe;;;;;;;;;;;;;
b_kluku;Kluku;;;;;;;;;;;;;
b_kluku_adj;Kluku;;;;;;;;;;;;;
b_kluku_desc;Kluku;;;;;;;;;;;;;
b_tawapur;Tawapur;;;;;;;;;;;;;
b_tawapur_adj;Tawapur;;;;;;;;;;;;;
b_tawapur_desc;Tawapur;;;;;;;;;;;;;
b_drunai;Drunai;;;;;;;;;;;;;
b_drunai_adj;Drunai;;;;;;;;;;;;;
b_drunai_desc;Drunai;;;;;;;;;;;;;
b_wruku;Wruku;;;;;;;;;;;;;
b_wruku_adj;Wruku;;;;;;;;;;;;;
b_wruku_desc;Wruku;;;;;;;;;;;;;
awroshe;Awroshe;;;;;;;;;;;;;
awroshe_adj;Awroshe;;;;;;;;;;;;;
awroshe_desc;Awroshe;;;;;;;;;;;;;
c_awroshe;Awroshe;;;;;;;;;;;;;
c_awroshe_adj;Awroshe;;;;;;;;;;;;;
c_awroshe_desc;Awroshe;;;;;;;;;;;;;
PROV631;Awroshe;;;;;;;;;;;;;
PROV631_adj;Awroshe;;;;;;;;;;;;;
PROV631_desc;Awroshe;;;;;;;;;;;;;
b_nrapur;Nrapur;;;;;;;;;;;;;
b_nrapur_adj;Nrapur;;;;;;;;;;;;;
b_nrapur_desc;Nrapur;;;;;;;;;;;;;
b_berupta;Berupta;;;;;;;;;;;;;
b_berupta_adj;Berupta;;;;;;;;;;;;;
b_berupta_desc;Berupta;;;;;;;;;;;;;
b_racapur;Racapur;;;;;;;;;;;;;
b_racapur_adj;Racapur;;;;;;;;;;;;;
b_racapur_desc;Racapur;;;;;;;;;;;;;
b_kawiyya;Kawiyya;;;;;;;;;;;;;
b_kawiyya_adj;Kawiyya;;;;;;;;;;;;;
b_kawiyya_desc;Kawiyya;;;;;;;;;;;;;
b_wacine;Wacine;;;;;;;;;;;;;
b_wacine_adj;Wacine;;;;;;;;;;;;;
b_wacine_desc;Wacine;;;;;;;;;;;;;
b_nacat;Nacat;;;;;;;;;;;;;
b_nacat_adj;Nacat;;;;;;;;;;;;;
b_nacat_desc;Nacat;;;;;;;;;;;;;
b_byai;Byai;;;;;;;;;;;;;
b_byai_adj;Byai;;;;;;;;;;;;;
b_byai_desc;Byai;;;;;;;;;;;;;
b_tyohe;Tyohe;;;;;;;;;;;;;
b_tyohe_adj;Tyohe;;;;;;;;;;;;;
b_tyohe_desc;Tyohe;;;;;;;;;;;;;
rlebe;Rlebe;;;;;;;;;;;;;
rlebe_adj;Rlebe;;;;;;;;;;;;;
rlebe_desc;Rlebe;;;;;;;;;;;;;
dawivai;Dawivai;;;;;;;;;;;;;
dawivai_adj;Dawivai;;;;;;;;;;;;;
dawivai_desc;Dawivai;;;;;;;;;;;;;
aserat;Aserat;;;;;;;;;;;;;
aserat_adj;Aserat;;;;;;;;;;;;;
aserat_desc;Aserat;;;;;;;;;;;;;
kacagno;Kacagno;;;;;;;;;;;;;
kacagno_adj;Kacagno;;;;;;;;;;;;;
kacagno_desc;Kacagno;;;;;;;;;;;;;
kacagno_DESC;All praise the almighty Disro!;;;;;;;;;;;;;
kacagno_DESC_adj;All praise the almighty Disro!;;;;;;;;;;;;;
kacagno_DESC_desc;All praise the almighty Disro!;;;;;;;;;;;;;
disro;Disro;;;;;;;;;;;;;
disro_adj;Disro;;;;;;;;;;;;;
disro_desc;Disro;;;;;;;;;;;;;
nyeine;Nyeine;;;;;;;;;;;;;
nyeine_adj;Nyeine;;;;;;;;;;;;;
nyeine_desc;Nyeine;;;;;;;;;;;;;
kalemas;Kalemas;;;;;;;;;;;;;
kalemas_adj;Kalemas;;;;;;;;;;;;;
kalemas_desc;Kalemas;;;;;;;;;;;;;
warede;Warede;;;;;;;;;;;;;
warede_adj;Warede;;;;;;;;;;;;;
warede_desc;Warede;;;;;;;;;;;;;
raupuse;Raupuse;;;;;;;;;;;;;
raupuse_adj;Raupuse;;;;;;;;;;;;;
raupuse_desc;Raupuse;;;;;;;;;;;;;
wusro;Wusro;;;;;;;;;;;;;
wusro_adj;Wusro;;;;;;;;;;;;;
wusro_desc;Wusro;;;;;;;;;;;;;
labte;Labte;;;;;;;;;;;;;
labte_adj;Labte;;;;;;;;;;;;;
labte_desc;Labte;;;;;;;;;;;;;
qras;Qras;;;;;;;;;;;;;
qras_adj;Qras;;;;;;;;;;;;;
qras_desc;Qras;;;;;;;;;;;;;
ramze;Ramze;;;;;;;;;;;;;
ramze_adj;Ramze;;;;;;;;;;;;;
ramze_desc;Ramze;;;;;;;;;;;;;
risva;Risva;;;;;;;;;;;;;
risva_adj;Risva;;;;;;;;;;;;;
risva_desc;Risva;;;;;;;;;;;;;
qanda;Qanda;;;;;;;;;;;;;
qanda_adj;Qanda;;;;;;;;;;;;;
qanda_desc;Qanda;;;;;;;;;;;;;
alitze;Alitze;;;;;;;;;;;;;
alitze_adj;Alitze;;;;;;;;;;;;;
alitze_desc;Alitze;;;;;;;;;;;;;
rre;Rre;;;;;;;;;;;;;
rre_adj;Rre;;;;;;;;;;;;;
rre_desc;Rre;;;;;;;;;;;;;
rras;Rras;;;;;;;;;;;;;
rras_adj;Rras;;;;;;;;;;;;;
rras_desc;Rras;;;;;;;;;;;;;
rte;Rte;;;;;;;;;;;;;
rte_adj;Rte;;;;;;;;;;;;;
rte_desc;Rte;;;;;;;;;;;;;
kabze;Kabze;;;;;;;;;;;;;
kabze_adj;Kabze;;;;;;;;;;;;;
kabze_desc;Kabze;;;;;;;;;;;;;
salma;Salma;;;;;;;;;;;;;
salma_adj;Salma;;;;;;;;;;;;;
salma_desc;Salma;;;;;;;;;;;;;
akauze;Akauze;;;;;;;;;;;;;
akauze_adj;Akauze;;;;;;;;;;;;;
akauze_desc;Akauze;;;;;;;;;;;;;
dva;Dva;;;;;;;;;;;;;
dva_adj;Dva;;;;;;;;;;;;;
dva_desc;Dva;;;;;;;;;;;;;
kisne;Kisne;;;;;;;;;;;;;
kisne_adj;Kisne;;;;;;;;;;;;;
kisne_desc;Kisne;;;;;;;;;;;;;
qorat;Qorat;;;;;;;;;;;;;
qorat_adj;Qorat;;;;;;;;;;;;;
qorat_desc;Qorat;;;;;;;;;;;;;
c_qorat;Qorat;;;;;;;;;;;;;
c_qorat_adj;Qorat;;;;;;;;;;;;;
c_qorat_desc;Qorat;;;;;;;;;;;;;
PROV729;Qorat;;;;;;;;;;;;;
PROV729_adj;Qorat;;;;;;;;;;;;;
PROV729_desc;Qorat;;;;;;;;;;;;;
b_lpada;Lpada;;;;;;;;;;;;;
b_lpada_adj;Lpada;;;;;;;;;;;;;
b_lpada_desc;Lpada;;;;;;;;;;;;;
b_dilaud;Dilaud;;;;;;;;;;;;;
b_dilaud_adj;Dilaud;;;;;;;;;;;;;
b_dilaud_desc;Dilaud;;;;;;;;;;;;;
b_seob;Seob;;;;;;;;;;;;;
b_seob_adj;Seob;;;;;;;;;;;;;
b_seob_desc;Seob;;;;;;;;;;;;;
b_etius;Etius;;;;;;;;;;;;;
b_etius_adj;Etius;;;;;;;;;;;;;
b_etius_desc;Etius;;;;;;;;;;;;;
b_toludis;Toludis;;;;;;;;;;;;;
b_toludis_adj;Toludis;;;;;;;;;;;;;
b_toludis_desc;Toludis;;;;;;;;;;;;;
b_kujada;Kujada;;;;;;;;;;;;;
b_kujada_adj;Kujada;;;;;;;;;;;;;
b_kujada_desc;Kujada;;;;;;;;;;;;;
b_tacagno;Tacagno;;;;;;;;;;;;;
b_tacagno_adj;Tacagno;;;;;;;;;;;;;
b_tacagno_desc;Tacagno;;;;;;;;;;;;;
b_lory;Lory;;;;;;;;;;;;;
b_lory_adj;Lory;;;;;;;;;;;;;
b_lory_desc;Lory;;;;;;;;;;;;;
rolech;Rolech;;;;;;;;;;;;;
rolech_adj;Rolech;;;;;;;;;;;;;
rolech_desc;Rolech;;;;;;;;;;;;;
c_rolech;Rolech;;;;;;;;;;;;;
c_rolech_adj;Rolech;;;;;;;;;;;;;
c_rolech_desc;Rolech;;;;;;;;;;;;;
PROV713;Rolech;;;;;;;;;;;;;
PROV713_adj;Rolech;;;;;;;;;;;;;
PROV713_desc;Rolech;;;;;;;;;;;;;
b_tapoba;Tapoba;;;;;;;;;;;;;
b_tapoba_adj;Tapoba;;;;;;;;;;;;;
b_tapoba_desc;Tapoba;;;;;;;;;;;;;
b_wacoba;Wacoba;;;;;;;;;;;;;
b_wacoba_adj;Wacoba;;;;;;;;;;;;;
b_wacoba_desc;Wacoba;;;;;;;;;;;;;
b_nuraud;Nuraud;;;;;;;;;;;;;
b_nuraud_adj;Nuraud;;;;;;;;;;;;;
b_nuraud_desc;Nuraud;;;;;;;;;;;;;
b_enumius;Enumius;;;;;;;;;;;;;
b_enumius_adj;Enumius;;;;;;;;;;;;;
b_enumius_desc;Enumius;;;;;;;;;;;;;
b_tonada;Tonada;;;;;;;;;;;;;
b_tonada_adj;Tonada;;;;;;;;;;;;;
b_tonada_desc;Tonada;;;;;;;;;;;;;
b_bureard;Bureard;;;;;;;;;;;;;
b_bureard_adj;Bureard;;;;;;;;;;;;;
b_bureard_desc;Bureard;;;;;;;;;;;;;
b_bileard;Bileard;;;;;;;;;;;;;
b_bileard_adj;Bileard;;;;;;;;;;;;;
b_bileard_desc;Bileard;;;;;;;;;;;;;
b_asereard;Asereard;;;;;;;;;;;;;
b_asereard_adj;Asereard;;;;;;;;;;;;;
b_asereard_desc;Asereard;;;;;;;;;;;;;
enumius;Enumius;;;;;;;;;;;;;
enumius_adj;Enumius;;;;;;;;;;;;;
enumius_desc;Enumius;;;;;;;;;;;;;
c_enumius;Enumius;;;;;;;;;;;;;
c_enumius_adj;Enumius;;;;;;;;;;;;;
c_enumius_desc;Enumius;;;;;;;;;;;;;
PROV710;Enumius;;;;;;;;;;;;;
PROV710_adj;Enumius;;;;;;;;;;;;;
PROV710_desc;Enumius;;;;;;;;;;;;;
b_ratada;Ratada;;;;;;;;;;;;;
b_ratada_adj;Ratada;;;;;;;;;;;;;
b_ratada_desc;Ratada;;;;;;;;;;;;;
b_lilira;Lilira;;;;;;;;;;;;;
b_lilira_adj;Lilira;;;;;;;;;;;;;
b_lilira_desc;Lilira;;;;;;;;;;;;;
b_wonien;Wonien;;;;;;;;;;;;;
b_wonien_adj;Wonien;;;;;;;;;;;;;
b_wonien_desc;Wonien;;;;;;;;;;;;;
b_eforada;Eforada;;;;;;;;;;;;;
b_eforada_adj;Eforada;;;;;;;;;;;;;
b_eforada_desc;Eforada;;;;;;;;;;;;;
b_lujhah;Lujhah;;;;;;;;;;;;;
b_lujhah_adj;Lujhah;;;;;;;;;;;;;
b_lujhah_desc;Lujhah;;;;;;;;;;;;;
b_ryaa;Ryaa;;;;;;;;;;;;;
b_ryaa_adj;Ryaa;;;;;;;;;;;;;
b_ryaa_desc;Ryaa;;;;;;;;;;;;;
b_ryui;Ryui;;;;;;;;;;;;;
b_ryui_adj;Ryui;;;;;;;;;;;;;
b_ryui_desc;Ryui;;;;;;;;;;;;;
b_sonius;Sonius;;;;;;;;;;;;;
b_sonius_adj;Sonius;;;;;;;;;;;;;
b_sonius_desc;Sonius;;;;;;;;;;;;;
katy;Katy;;;;;;;;;;;;;
katy_adj;Katy;;;;;;;;;;;;;
katy_desc;Katy;;;;;;;;;;;;;
c_katy;Katy;;;;;;;;;;;;;
c_katy_adj;Katy;;;;;;;;;;;;;
c_katy_desc;Katy;;;;;;;;;;;;;
PROV711;Katy;;;;;;;;;;;;;
PROV711_adj;Katy;;;;;;;;;;;;;
PROV711_desc;Katy;;;;;;;;;;;;;
b_tety;Tety;;;;;;;;;;;;;
b_tety_adj;Tety;;;;;;;;;;;;;
b_tety_desc;Tety;;;;;;;;;;;;;
b_kolaud;Kolaud;;;;;;;;;;;;;
b_kolaud_adj;Kolaud;;;;;;;;;;;;;
b_kolaud_desc;Kolaud;;;;;;;;;;;;;
b_rorat;Rorat;;;;;;;;;;;;;
b_rorat_adj;Rorat;;;;;;;;;;;;;
b_rorat_desc;Rorat;;;;;;;;;;;;;
b_sameard;Sameard;;;;;;;;;;;;;
b_sameard_adj;Sameard;;;;;;;;;;;;;
b_sameard_desc;Sameard;;;;;;;;;;;;;
b_bolien;Bolien;;;;;;;;;;;;;
b_bolien_adj;Bolien;;;;;;;;;;;;;
b_bolien_desc;Bolien;;;;;;;;;;;;;
b_salech;Salech;;;;;;;;;;;;;
b_salech_adj;Salech;;;;;;;;;;;;;
b_salech_desc;Salech;;;;;;;;;;;;;
b_wloba;Wloba;;;;;;;;;;;;;
b_wloba_adj;Wloba;;;;;;;;;;;;;
b_wloba_desc;Wloba;;;;;;;;;;;;;
b_lleard;Lleard;;;;;;;;;;;;;
b_lleard_adj;Lleard;;;;;;;;;;;;;
b_lleard_desc;Lleard;;;;;;;;;;;;;
rerat;Rerat;;;;;;;;;;;;;
rerat_adj;Rerat;;;;;;;;;;;;;
rerat_desc;Rerat;;;;;;;;;;;;;
c_rerat;Rerat;;;;;;;;;;;;;
c_rerat_adj;Rerat;;;;;;;;;;;;;
c_rerat_desc;Rerat;;;;;;;;;;;;;
PROV714;Rerat;;;;;;;;;;;;;
PROV714_adj;Rerat;;;;;;;;;;;;;
PROV714_desc;Rerat;;;;;;;;;;;;;
b_donius;Donius;;;;;;;;;;;;;
b_donius_adj;Donius;;;;;;;;;;;;;
b_donius_desc;Donius;;;;;;;;;;;;;
b_agerind;Agerind;;;;;;;;;;;;;
b_agerind_adj;Agerind;;;;;;;;;;;;;
